id,spot_name,ymd,pm10,pm25,O3,NO2,CO,SO2,vol
12021,구로구,2021-03-22 00:00,25.0,19.0,0.036,0.012,0.3,0.003,4.0
12022,강남구,2021-03-22 00:00,31.0,25.0,0.036,0.011,0.4,0.003,43.0
12023,서초구,2021-03-22 00:00,28.0,23.0,0.034,0.009,0.3,0.003,79.0
12024,송파구,2021-03-22 00:00,33.0,24.0,0.036,0.015,0.4,0.003,0.0
12025,강동구,2021-03-22 00:00,34.0,28.0,0.034,0.01,0.3,0.002,0.0
12026,종로구,2021-03-22 04:00,29.0,18.0,0.034,0.011,0.4,0.003,17.0
12027,용산구,2021-03-22 04:00,26.0,15.0,0.021,0.013,0.3,0.002,105.0
12028,중구,2021-03-22 04:00,32.0,16.0,0.032,0.01,0.3,0.002,61.0
12029,은평구,2021-03-22 04:00,28.0,17.0,0.032,0.011,0.4,0.003,241.0
12031,마포구,2021-03-22 04:00,28.0,15.0,0.027,0.014,0.4,0.002,28.0
12032,도봉구,2021-03-22 04:00,25.0,12.0,0.034,0.006,0.3,0.002,0.0
12033,노원구,2021-03-22 04:00,29.0,18.0,0.033,0.01,0.4,0.002,59.0
12034,광진구,2021-03-22 04:00,29.0,18.0,0.031,0.011,0.3,0.002,8.0
12036,중랑구,2021-03-22 04:00,29.0,17.0,0.028,0.016,0.4,0.002,51.0
12037,동대문구,2021-03-22 04:00,27.0,15.0,0.031,0.011,0.3,0.002,8.0
12038,성북구,2021-03-22 04:00,24.0,13.0,0.027,0.012,0.0,0.003,79.0
12040,영등포구,2021-03-22 04:00,27.0,17.0,0.03,0.011,0.4,0.003,0.0
12041,동작구,2021-03-22 04:00,31.0,17.0,0.032,0.012,0.3,0.002,44.0
12042,관악구,2021-03-22 04:00,24.0,13.0,0.028,0.016,0.4,0.003,144.0
12043,금천구,2021-03-22 04:00,29.0,16.0,0.037,0.01,0.3,0.003,54.0
12044,강서구,2021-03-22 04:00,29.0,18.0,0.037,0.012,0.3,0.003,20.0
12045,양천구,2021-03-22 04:00,32.0,18.0,0.031,0.014,0.4,0.002,44.0
12046,구로구,2021-03-22 04:00,25.0,13.0,0.035,0.012,0.3,0.003,14.0
12047,강남구,2021-03-22 04:00,26.0,17.0,0.035,0.01,0.3,0.003,23.0
12048,서초구,2021-03-22 04:00,27.0,11.0,0.032,0.01,0.2,0.003,27.0
12049,송파구,2021-03-22 04:00,28.0,16.0,0.038,0.01,0.3,0.003,0.0
12050,강동구,2021-03-22 04:00,30.0,19.0,0.031,0.01,0.3,0.002,0.0
12051,종로구,2021-03-22 08:00,34.0,17.0,0.02,0.026,0.4,0.003,130.0
12052,용산구,2021-03-22 08:00,32.0,16.0,0.013,0.026,0.4,0.003,1290.0
12053,중구,2021-03-22 08:00,37.0,16.0,0.016,0.033,0.4,0.002,540.0
12054,은평구,2021-03-22 08:00,45.0,21.0,0.01,0.033,0.4,0.003,833.0
12056,마포구,2021-03-22 08:00,31.0,13.0,0.009,0.042,0.4,0.002,696.0
12057,도봉구,2021-03-22 08:00,34.0,11.0,0.029,0.014,0.3,0.003,179.0
12058,노원구,2021-03-22 08:00,31.0,15.0,0.022,0.025,0.4,0.003,696.0
12059,광진구,2021-03-22 08:00,32.0,14.0,0.016,0.027,0.5,0.002,696.0
12061,중랑구,2021-03-22 08:00,32.0,14.0,0.015,0.038,0.5,0.003,537.0
12062,동대문구,2021-03-22 08:00,30.0,14.0,0.022,0.024,0.3,0.002,82.0
12063,성북구,2021-03-22 08:00,41.0,14.0,0.014,0.033,0.0,0.003,159.0
12065,영등포구,2021-03-22 08:00,29.0,10.0,0.01,0.04,0.5,0.003,460.0
12066,동작구,2021-03-22 08:00,34.0,11.0,0.018,0.034,0.4,0.003,708.0
12067,관악구,2021-03-22 08:00,30.0,10.0,0.013,0.043,0.4,0.003,828.0
12068,금천구,2021-03-22 08:00,31.0,14.0,0.009,0.046,0.5,0.002,1189.0
12069,강서구,2021-03-22 08:00,32.0,14.0,0.017,0.039,0.4,0.005,72.0
12070,양천구,2021-03-22 08:00,34.0,11.0,0.007,0.049,0.5,0.004,287.0
12071,구로구,2021-03-22 08:00,35.0,8.0,0.013,0.04,0.3,0.003,10.0
12072,강남구,2021-03-22 08:00,30.0,15.0,0.015,0.034,0.4,0.002,139.0
12073,서초구,2021-03-22 08:00,0.0,18.0,0.007,0.049,0.3,0.003,476.0
12074,송파구,2021-03-22 08:00,34.0,16.0,0.012,0.043,0.5,0.003,0.0
12075,강동구,2021-03-22 08:00,35.0,17.0,0.018,0.029,0.3,0.002,0.0
12076,종로구,2021-03-22 12:00,57.0,11.0,0.04,0.013,0.4,0.003,134.0
12077,용산구,2021-03-22 12:00,42.0,14.0,0.029,0.014,0.3,0.003,719.0
12078,중구,2021-03-22 12:00,43.0,12.0,0.038,0.013,0.3,0.002,388.0
12079,은평구,2021-03-22 12:00,37.0,11.0,0.044,0.01,0.3,0.003,676.0
12081,마포구,2021-03-22 12:00,32.0,8.0,0.034,0.014,0.4,0.003,353.0
12082,도봉구,2021-03-22 12:00,31.0,10.0,0.04,0.007,0.2,0.003,112.0
12083,노원구,2021-03-22 12:00,35.0,9.0,0.039,0.012,0.3,0.002,575.0
12084,광진구,2021-03-22 12:00,37.0,12.0,0.035,0.014,0.2,0.003,172.0
12086,중랑구,2021-03-22 12:00,34.0,9.0,0.035,0.014,0.3,0.003,333.0
12087,동대문구,2021-03-22 12:00,36.0,10.0,0.039,0.011,0.3,0.003,78.0
12088,성북구,2021-03-22 12:00,44.0,8.0,0.033,0.014,0.0,0.003,146.0
12090,영등포구,2021-03-22 12:00,34.0,11.0,0.034,0.016,0.4,0.003,268.0
12091,동작구,2021-03-22 12:00,39.0,12.0,0.037,0.012,0.3,0.003,247.0
12092,관악구,2021-03-22 12:00,36.0,11.0,0.034,0.017,0.3,0.003,665.0
12093,금천구,2021-03-22 12:00,35.0,13.0,0.04,0.015,0.3,0.003,359.0
12094,강서구,2021-03-22 12:00,32.0,10.0,0.043,0.013,0.3,0.003,54.0
12095,양천구,2021-03-22 12:00,38.0,13.0,0.036,0.017,0.4,0.004,190.0
12096,구로구,2021-03-22 12:00,0.0,0.0,0.0,0.0,0.0,0.0,76.0
12097,강남구,2021-03-22 12:00,36.0,11.0,0.037,0.015,0.4,0.003,137.0
12098,서초구,2021-03-22 12:00,48.0,12.0,0.031,0.021,0.2,0.003,605.0
12099,송파구,2021-03-22 12:00,39.0,11.0,0.039,0.017,0.3,0.003,0.0
12100,강동구,2021-03-22 12:00,39.0,12.0,0.035,0.013,0.3,0.002,14.0
12101,종로구,2021-03-22 16:00,43.0,15.0,0.04,0.015,0.4,0.004,123.0
12102,용산구,2021-03-22 16:00,36.0,13.0,0.035,0.012,0.3,0.003,679.0
12103,중구,2021-03-22 16:00,40.0,13.0,0.04,0.018,0.4,0.003,524.0
12104,은평구,2021-03-22 16:00,38.0,11.0,0.049,0.01,0.3,0.003,746.0
12106,마포구,2021-03-22 16:00,34.0,13.0,0.037,0.016,0.4,0.003,398.0
12107,도봉구,2021-03-22 16:00,28.0,12.0,0.046,0.007,0.2,0.003,166.0
12108,노원구,2021-03-22 16:00,34.0,13.0,0.043,0.012,0.3,0.003,664.0
12109,광진구,2021-03-22 16:00,32.0,14.0,0.04,0.013,0.2,0.002,177.0
12111,중랑구,2021-03-22 16:00,33.0,13.0,0.038,0.018,0.4,0.003,447.0
12112,동대문구,2021-03-22 16:00,35.0,13.0,0.042,0.015,0.3,0.003,75.0
12113,성북구,2021-03-22 16:00,44.0,13.0,0.035,0.019,0.0,0.003,134.0
12115,영등포구,2021-03-22 16:00,30.0,12.0,0.04,0.013,0.4,0.003,322.0
12116,동작구,2021-03-22 16:00,0.0,0.0,0.0,0.0,0.0,0.0,288.0
12117,관악구,2021-03-22 16:00,28.0,10.0,0.039,0.015,0.3,0.003,702.0
12118,금천구,2021-03-22 16:00,31.0,11.0,0.046,0.013,0.3,0.003,391.0
12119,강서구,2021-03-22 16:00,34.0,15.0,0.047,0.015,0.3,0.003,57.0
12120,양천구,2021-03-22 16:00,37.0,13.0,0.04,0.015,0.3,0.002,256.0
12121,구로구,2021-03-22 16:00,41.0,19.0,0.044,0.013,0.3,0.003,94.0
12122,강남구,2021-03-22 16:00,30.0,12.0,0.042,0.013,0.4,0.003,133.0
12123,서초구,2021-03-22 16:00,62.0,19.0,0.032,0.0,0.3,0.003,510.0
12124,송파구,2021-03-22 16:00,30.0,12.0,0.045,0.016,0.4,0.003,0.0
12125,강동구,2021-03-22 16:00,38.0,15.0,0.041,0.012,0.3,0.003,0.0
12126,종로구,2021-03-22 20:00,43.0,19.0,0.022,0.031,0.5,0.003,131.0
12127,용산구,2021-03-22 20:00,39.0,15.0,0.02,0.026,0.4,0.003,484.0
12128,중구,2021-03-22 20:00,44.0,16.0,0.024,0.033,0.4,0.003,365.0
12129,은평구,2021-03-22 20:00,39.0,17.0,0.033,0.02,0.4,0.003,448.0
12131,마포구,2021-03-22 20:00,36.0,13.0,0.02,0.034,0.4,0.003,313.0
12132,도봉구,2021-03-22 20:00,19.0,11.0,0.039,0.013,0.2,0.003,116.0
12133,노원구,2021-03-22 20:00,34.0,16.0,0.033,0.022,0.4,0.003,383.0
12134,광진구,2021-03-22 20:00,35.0,16.0,0.028,0.022,0.3,0.002,85.0
12136,중랑구,2021-03-22 20:00,40.0,16.0,0.02,0.039,0.5,0.003,234.0
12137,동대문구,2021-03-22 20:00,38.0,14.0,0.025,0.029,0.4,0.003,76.0
12138,성북구,2021-03-22 20:00,39.0,14.0,0.023,0.028,0.0,0.003,133.0
12140,영등포구,2021-03-22 20:00,38.0,17.0,0.021,0.031,0.5,0.003,180.0
12141,동작구,2021-03-22 20:00,50.0,23.0,0.03,0.023,0.4,0.002,210.0
12142,관악구,2021-03-22 20:00,44.0,18.0,0.026,0.027,0.5,0.003,494.0
12143,금천구,2021-03-22 20:00,51.0,22.0,0.03,0.025,0.4,0.003,256.0
12144,강서구,2021-03-22 20:00,42.0,19.0,0.026,0.033,0.4,0.003,51.0
12145,양천구,2021-03-22 20:00,45.0,18.0,0.022,0.032,0.5,0.004,148.0
12146,구로구,2021-03-22 20:00,47.0,25.0,0.025,0.03,0.4,0.003,85.0
12147,강남구,2021-03-22 20:00,36.0,18.0,0.03,0.023,0.4,0.003,154.0
12148,서초구,2021-03-22 20:00,53.0,27.0,0.031,0.019,0.3,0.003,600.0
12149,송파구,2021-03-22 20:00,35.0,13.0,0.033,0.026,0.4,0.003,0.0
12150,강동구,2021-03-22 20:00,40.0,18.0,0.028,0.024,0.3,0.003,0.0
12151,종로구,2021-03-23 00:00,63.0,24.0,0.014,0.032,0.6,0.003,30.0
12152,용산구,2021-03-23 00:00,52.0,18.0,0.013,0.026,0.5,0.003,220.0
12153,중구,2021-03-23 00:00,66.0,22.0,0.012,0.037,0.6,0.003,85.0
12154,은평구,2021-03-23 00:00,55.0,25.0,0.009,0.029,0.6,0.003,179.0
12156,마포구,2021-03-23 00:00,48.0,21.0,0.012,0.034,0.6,0.003,57.0
12157,도봉구,2021-03-23 00:00,41.0,21.0,0.021,0.023,0.4,0.003,11.0
12158,노원구,2021-03-23 00:00,49.0,19.0,0.014,0.036,0.7,0.003,100.0
12159,광진구,2021-03-23 00:00,54.0,22.0,0.014,0.028,0.5,0.002,19.0
12161,중랑구,2021-03-23 00:00,56.0,23.0,0.011,0.041,0.7,0.003,52.0
12162,동대문구,2021-03-23 00:00,56.0,21.0,0.013,0.035,0.6,0.003,17.0
12163,성북구,2021-03-23 00:00,64.0,24.0,0.009,0.036,0.0,0.003,14.0
12165,영등포구,2021-03-23 00:00,52.0,22.0,0.014,0.029,0.7,0.003,0.0
12166,동작구,2021-03-23 00:00,64.0,27.0,0.016,0.031,0.5,0.002,37.0
12167,관악구,2021-03-23 00:00,52.0,19.0,0.015,0.031,0.6,0.003,226.0
12168,금천구,2021-03-23 00:00,62.0,25.0,0.017,0.027,0.6,0.003,79.0
12169,강서구,2021-03-23 00:00,56.0,24.0,0.014,0.036,0.5,0.003,4.0
12170,양천구,2021-03-23 00:00,62.0,24.0,0.014,0.031,0.6,0.004,37.0
12171,구로구,2021-03-23 00:00,69.0,29.0,0.016,0.03,0.5,0.003,13.0
12172,강남구,2021-03-23 00:00,52.0,23.0,0.018,0.026,0.6,0.003,67.0
12173,서초구,2021-03-23 00:00,62.0,31.0,0.019,0.021,0.4,0.003,170.0
12174,송파구,2021-03-23 00:00,53.0,22.0,0.015,0.034,0.6,0.003,0.0
12175,강동구,2021-03-23 00:00,61.0,27.0,0.015,0.031,0.5,0.002,5.0
12176,종로구,2021-03-23 04:00,62.0,23.0,0.014,0.027,0.6,0.003,19.0
12177,용산구,2021-03-23 04:00,48.0,19.0,0.007,0.023,0.5,0.003,107.0
12178,중구,2021-03-23 04:00,69.0,21.0,0.013,0.03,0.5,0.003,71.0
12179,은평구,2021-03-23 04:00,56.0,24.0,0.008,0.022,0.6,0.003,186.0
12181,마포구,2021-03-23 04:00,51.0,22.0,0.01,0.031,0.6,0.003,24.0
12182,도봉구,2021-03-23 04:00,48.0,23.0,0.011,0.027,0.6,0.003,0.0
12183,노원구,2021-03-23 04:00,56.0,24.0,0.006,0.037,0.7,0.003,54.0
12184,광진구,2021-03-23 04:00,54.0,24.0,0.01,0.026,0.5,0.002,8.0
12186,중랑구,2021-03-23 04:00,50.0,20.0,0.015,0.025,0.6,0.003,68.0
12187,동대문구,2021-03-23 04:00,55.0,20.0,0.015,0.027,0.5,0.003,8.0
12188,성북구,2021-03-23 04:00,64.0,23.0,0.01,0.031,0.0,0.003,79.0
12190,영등포구,2021-03-23 04:00,55.0,23.0,0.011,0.026,0.6,0.003,5.0
12191,동작구,2021-03-23 04:00,68.0,28.0,0.012,0.025,0.5,0.002,35.0
12192,관악구,2021-03-23 04:00,50.0,17.0,0.009,0.033,0.6,0.003,145.0
12193,금천구,2021-03-23 04:00,58.0,24.0,0.01,0.028,0.5,0.002,61.0
12194,강서구,2021-03-23 04:00,69.0,27.0,0.014,0.029,0.5,0.003,21.0
12195,양천구,2021-03-23 04:00,73.0,27.0,0.012,0.025,0.6,0.003,40.0
12196,구로구,2021-03-23 04:00,69.0,28.0,0.013,0.026,0.4,0.003,14.0
12197,강남구,2021-03-23 04:00,56.0,25.0,0.015,0.024,0.6,0.003,23.0
12198,서초구,2021-03-23 04:00,68.0,30.0,0.014,0.019,0.5,0.003,44.0
12199,송파구,2021-03-23 04:00,51.0,20.0,0.009,0.032,0.6,0.003,0.0
12200,강동구,2021-03-23 04:00,65.0,30.0,0.011,0.026,0.5,0.002,6.0
12201,종로구,2021-03-23 08:00,72.0,29.0,0.008,0.035,0.7,0.004,124.0
12202,용산구,2021-03-23 08:00,55.0,25.0,0.006,0.031,0.5,0.003,1277.0
12203,중구,2021-03-23 08:00,76.0,26.0,0.005,0.046,0.6,0.004,473.0
12204,은평구,2021-03-23 08:00,71.0,35.0,0.011,0.026,0.6,0.004,806.0
12206,마포구,2021-03-23 08:00,57.0,28.0,0.008,0.04,0.7,0.004,662.0
12207,도봉구,2021-03-23 08:00,69.0,28.0,0.003,0.033,0.7,0.003,127.0
12208,노원구,2021-03-23 08:00,69.0,29.0,0.007,0.036,0.7,0.003,705.0
12209,광진구,2021-03-23 08:00,66.0,33.0,0.005,0.034,0.6,0.003,697.0
12211,중랑구,2021-03-23 08:00,67.0,30.0,0.006,0.04,0.7,0.003,498.0
12212,동대문구,2021-03-23 08:00,67.0,28.0,0.005,0.04,0.6,0.003,86.0
12213,성북구,2021-03-23 08:00,81.0,32.0,0.004,0.038,0.0,0.003,165.0
12215,영등포구,2021-03-23 08:00,64.0,32.0,0.008,0.039,0.8,0.004,475.0
12216,동작구,2021-03-23 08:00,72.0,34.0,0.008,0.038,0.6,0.003,523.0
12217,관악구,2021-03-23 08:00,60.0,25.0,0.008,0.041,0.7,0.004,854.0
12218,금천구,2021-03-23 08:00,73.0,34.0,0.018,0.027,0.6,0.003,1170.0
12219,강서구,2021-03-23 08:00,75.0,35.0,0.012,0.038,0.6,0.003,67.0
12220,양천구,2021-03-23 08:00,74.0,34.0,0.005,0.04,0.7,0.004,315.0
12221,구로구,2021-03-23 08:00,88.0,37.0,0.011,0.033,0.5,0.004,8.0
12222,강남구,2021-03-23 08:00,63.0,32.0,0.004,0.04,0.7,0.003,138.0
12223,서초구,2021-03-23 08:00,82.0,40.0,0.011,0.03,0.5,0.003,512.0
12224,송파구,2021-03-23 08:00,60.0,28.0,0.004,0.042,0.7,0.004,0.0
12225,강동구,2021-03-23 08:00,74.0,37.0,0.003,0.041,0.6,0.003,0.0
12226,종로구,2021-03-23 12:00,96.0,34.0,0.029,0.027,0.6,0.004,137.0
12227,용산구,2021-03-23 12:00,85.0,31.0,0.024,0.025,0.5,0.004,815.0
12228,중구,2021-03-23 12:00,104.0,33.0,0.024,0.037,0.6,0.004,445.0
12229,은평구,2021-03-23 12:00,109.0,43.0,0.033,0.023,0.6,0.005,694.0
12231,마포구,2021-03-23 12:00,77.0,31.0,0.027,0.029,0.6,0.005,362.0
12232,도봉구,2021-03-23 12:00,107.0,43.0,0.023,0.028,0.5,0.005,111.0
12233,노원구,2021-03-23 12:00,86.0,27.0,0.023,0.032,0.7,0.004,527.0
12234,광진구,2021-03-23 12:00,81.0,29.0,0.026,0.029,0.5,0.004,168.0
12236,중랑구,2021-03-23 12:00,84.0,30.0,0.022,0.036,0.6,0.004,337.0
12237,동대문구,2021-03-23 12:00,87.0,30.0,0.028,0.028,0.6,0.004,73.0
12238,성북구,2021-03-23 12:00,120.0,36.0,0.019,0.034,0.0,0.004,149.0
12240,영등포구,2021-03-23 12:00,82.0,33.0,0.027,0.026,0.6,0.004,312.0
12241,동작구,2021-03-23 12:00,90.0,35.0,0.028,0.026,0.5,0.004,273.0
12242,관악구,2021-03-23 12:00,82.0,30.0,0.026,0.031,0.6,0.005,651.0
12243,금천구,2021-03-23 12:00,89.0,39.0,0.031,0.025,0.5,0.004,367.0
12244,강서구,2021-03-23 12:00,86.0,34.0,0.041,0.023,0.5,0.004,47.0
12245,양천구,2021-03-23 12:00,86.0,35.0,0.031,0.025,0.5,0.005,196.0
12246,구로구,2021-03-23 12:00,108.0,39.0,0.031,0.024,0.4,0.005,96.0
12247,강남구,2021-03-23 12:00,81.0,32.0,0.027,0.029,0.6,0.005,129.0
12248,서초구,2021-03-23 12:00,122.0,47.0,0.023,0.03,0.5,0.004,622.0
12249,송파구,2021-03-23 12:00,80.0,28.0,0.031,0.031,0.6,0.005,0.0
12250,강동구,2021-03-23 12:00,88.0,32.0,0.026,0.025,0.5,0.004,0.0
12251,종로구,2021-03-23 16:00,110.0,33.0,0.048,0.02,0.5,0.004,126.0
12252,용산구,2021-03-23 16:00,98.0,27.0,0.039,0.021,0.5,0.005,670.0
12253,중구,2021-03-23 16:00,114.0,30.0,0.045,0.025,0.5,0.005,461.0
12254,은평구,2021-03-23 16:00,116.0,44.0,0.056,0.017,0.5,0.005,745.0
12256,마포구,2021-03-23 16:00,91.0,31.0,0.045,0.021,0.5,0.005,414.0
12257,도봉구,2021-03-23 16:00,115.0,41.0,0.052,0.014,0.4,0.005,161.0
12258,노원구,2021-03-23 16:00,112.0,32.0,0.048,0.018,0.5,0.005,631.0
12259,광진구,2021-03-23 16:00,102.0,35.0,0.05,0.017,0.4,0.005,218.0
12261,중랑구,2021-03-23 16:00,101.0,31.0,0.043,0.025,0.5,0.005,476.0
12262,동대문구,2021-03-23 16:00,101.0,31.0,0.049,0.02,0.5,0.005,76.0
12263,성북구,2021-03-23 16:00,137.0,32.0,0.04,0.026,0.0,0.005,129.0
12265,영등포구,2021-03-23 16:00,93.0,34.0,0.043,0.022,0.5,0.005,291.0
12266,동작구,2021-03-23 16:00,107.0,39.0,0.053,0.014,0.4,0.005,303.0
12267,관악구,2021-03-23 16:00,81.0,25.0,0.046,0.018,0.5,0.005,670.0
12268,금천구,2021-03-23 16:00,94.0,31.0,0.055,0.016,0.4,0.005,390.0
12269,강서구,2021-03-23 16:00,66.0,25.0,0.06,0.018,0.4,0.005,58.0
12270,양천구,2021-03-23 16:00,0.0,0.0,0.0,0.0,0.0,0.0,266.0
12271,구로구,2021-03-23 16:00,114.0,43.0,0.05,0.017,0.4,0.005,88.0
12272,강남구,2021-03-23 16:00,93.0,35.0,0.047,0.02,0.6,0.005,142.0
12273,서초구,2021-03-23 16:00,151.0,49.0,0.039,0.031,0.4,0.005,594.0
12274,송파구,2021-03-23 16:00,91.0,28.0,0.061,0.018,0.5,0.006,0.0
12275,강동구,2021-03-23 16:00,107.0,35.0,0.051,0.013,0.4,0.004,0.0
12276,종로구,2021-03-23 20:00,81.0,26.0,0.046,0.023,0.5,0.004,131.0
12277,용산구,2021-03-23 20:00,68.0,20.0,0.032,0.029,0.5,0.005,491.0
12278,중구,2021-03-23 20:00,83.0,23.0,0.041,0.029,0.5,0.004,352.0
12279,은평구,2021-03-23 20:00,81.0,30.0,0.042,0.026,0.5,0.004,426.0
12281,마포구,2021-03-23 20:00,65.0,25.0,0.037,0.03,0.5,0.004,305.0
12282,도봉구,2021-03-23 20:00,81.0,24.0,0.046,0.021,0.3,0.004,107.0
12283,노원구,2021-03-23 20:00,79.0,29.0,0.037,0.03,0.6,0.004,406.0
12284,광진구,2021-03-23 20:00,67.0,23.0,0.044,0.02,0.4,0.003,98.0
12286,중랑구,2021-03-23 20:00,70.0,22.0,0.038,0.033,0.5,0.004,289.0
12287,동대문구,2021-03-23 20:00,69.0,21.0,0.046,0.023,0.4,0.004,78.0
12288,성북구,2021-03-23 20:00,84.0,26.0,0.034,0.033,0.0,0.004,130.0
12290,영등포구,2021-03-23 20:00,66.0,25.0,0.043,0.024,0.5,0.003,180.0
12291,동작구,2021-03-23 20:00,75.0,27.0,0.046,0.022,0.4,0.003,240.0
12292,관악구,2021-03-23 20:00,64.0,23.0,0.036,0.035,0.6,0.005,518.0
12293,금천구,2021-03-23 20:00,74.0,26.0,0.048,0.026,0.4,0.004,261.0
12294,강서구,2021-03-23 20:00,72.0,27.0,0.043,0.033,0.4,0.004,54.0
12295,양천구,2021-03-23 20:00,75.0,0.0,0.037,0.031,0.5,0.004,143.0
12296,구로구,2021-03-23 20:00,87.0,30.0,0.044,0.026,0.3,0.004,98.0
12297,강남구,2021-03-23 20:00,64.0,24.0,0.05,0.022,0.5,0.004,157.0
12298,서초구,2021-03-23 20:00,81.0,34.0,0.045,0.021,0.4,0.004,651.0
12299,송파구,2021-03-23 20:00,63.0,20.0,0.056,0.022,0.4,0.004,0.0
12300,강동구,2021-03-23 20:00,78.0,27.0,0.047,0.02,0.4,0.003,0.0
12301,종로구,2021-03-24 00:00,75.0,26.0,0.048,0.022,0.5,0.004,29.0
12302,용산구,2021-03-24 00:00,60.0,20.0,0.02,0.034,0.5,0.004,258.0
12303,중구,2021-03-24 00:00,80.0,24.0,0.044,0.025,0.4,0.004,173.0
12304,은평구,2021-03-24 00:00,67.0,27.0,0.034,0.026,0.5,0.004,180.0
12306,마포구,2021-03-24 00:00,62.0,26.0,0.038,0.028,0.5,0.004,62.0
12307,도봉구,2021-03-24 00:00,74.0,32.0,0.04,0.025,0.3,0.005,15.0
12308,노원구,2021-03-24 00:00,75.0,26.0,0.027,0.04,0.7,0.004,80.0
12309,광진구,2021-03-24 00:00,72.0,28.0,0.04,0.022,0.5,0.003,18.0
12311,중랑구,2021-03-24 00:00,68.0,25.0,0.038,0.031,0.5,0.004,56.0
12312,동대문구,2021-03-24 00:00,67.0,22.0,0.04,0.028,0.5,0.004,21.0
12313,성북구,2021-03-24 00:00,83.0,26.0,0.031,0.034,0.0,0.004,12.0
12315,영등포구,2021-03-24 00:00,62.0,27.0,0.038,0.026,0.5,0.004,24.0
12316,동작구,2021-03-24 00:00,78.0,30.0,0.042,0.025,0.5,0.003,47.0
12317,관악구,2021-03-24 00:00,63.0,22.0,0.036,0.034,0.6,0.004,264.0
12318,금천구,2021-03-24 00:00,69.0,27.0,0.041,0.029,0.5,0.003,90.0
12319,강서구,2021-03-24 00:00,75.0,32.0,0.042,0.032,0.4,0.003,3.0
12320,양천구,2021-03-24 00:00,75.0,0.0,0.04,0.025,0.5,0.004,32.0
12321,구로구,2021-03-24 00:00,78.0,31.0,0.044,0.024,0.4,0.004,14.0
12322,강남구,2021-03-24 00:00,66.0,29.0,0.041,0.026,0.6,0.004,65.0
12323,서초구,2021-03-24 00:00,83.0,36.0,0.045,0.017,0.4,0.004,178.0
12324,송파구,2021-03-24 00:00,67.0,23.0,0.048,0.028,0.5,0.004,0.0
12325,강동구,2021-03-24 00:00,75.0,29.0,0.034,0.031,0.5,0.003,0.0
12326,종로구,2021-03-24 04:00,87.0,38.0,0.035,0.026,0.7,0.004,17.0
12327,용산구,2021-03-24 04:00,59.0,27.0,0.024,0.02,0.6,0.003,121.0
12328,중구,2021-03-24 04:00,90.0,36.0,0.036,0.026,0.6,0.004,76.0
12329,은평구,2021-03-24 04:00,79.0,45.0,0.041,0.016,0.6,0.004,166.0
12331,마포구,2021-03-24 04:00,63.0,37.0,0.037,0.025,0.6,0.005,26.0
12332,도봉구,2021-03-24 04:00,80.0,42.0,0.025,0.03,0.6,0.004,14.0
12333,노원구,2021-03-24 04:00,79.0,33.0,0.024,0.033,0.7,0.004,58.0
12334,광진구,2021-03-24 04:00,84.0,40.0,0.03,0.022,0.5,0.003,6.0
12336,중랑구,2021-03-24 04:00,79.0,36.0,0.039,0.02,0.6,0.004,69.0
12337,동대문구,2021-03-24 04:00,82.0,38.0,0.03,0.031,0.7,0.004,9.0
12338,성북구,2021-03-24 04:00,87.0,38.0,0.017,0.039,0.0,0.004,73.0
12340,영등포구,2021-03-24 04:00,71.0,42.0,0.04,0.02,0.7,0.004,0.0
12341,동작구,2021-03-24 04:00,89.0,45.0,0.035,0.024,0.6,0.003,38.0
12342,관악구,2021-03-24 04:00,65.0,31.0,0.041,0.022,0.6,0.004,139.0
12343,금천구,2021-03-24 04:00,79.0,42.0,0.052,0.014,0.5,0.004,58.0
12344,강서구,2021-03-24 04:00,85.0,45.0,0.045,0.022,0.6,0.004,19.0
12345,양천구,2021-03-24 04:00,86.0,0.0,0.037,0.021,0.6,0.003,44.0
12346,구로구,2021-03-24 04:00,91.0,49.0,0.045,0.018,0.5,0.005,15.0
12347,강남구,2021-03-24 04:00,74.0,41.0,0.037,0.021,0.6,0.004,23.0
12348,서초구,2021-03-24 04:00,93.0,54.0,0.041,0.013,0.5,0.004,45.0
12349,송파구,2021-03-24 04:00,71.0,33.0,0.035,0.028,0.5,0.003,0.0
12350,강동구,2021-03-24 04:00,87.0,42.0,0.037,0.02,0.5,0.003,0.0
12351,종로구,2021-03-24 08:00,87.0,42.0,0.014,0.044,0.6,0.004,138.0
12352,용산구,2021-03-24 08:00,65.0,31.0,0.01,0.047,0.6,0.003,1314.0
12353,중구,2021-03-24 08:00,99.0,43.0,0.011,0.059,0.6,0.003,469.0
12354,은평구,2021-03-24 08:00,85.0,51.0,0.023,0.034,0.6,0.004,703.0
12356,마포구,2021-03-24 08:00,63.0,36.0,0.018,0.05,0.6,0.004,638.0
12357,도봉구,2021-03-24 08:00,97.0,60.0,0.012,0.037,0.6,0.003,211.0
12358,노원구,2021-03-24 08:00,82.0,41.0,0.009,0.059,0.9,0.004,691.0
12359,광진구,2021-03-24 08:00,73.0,42.0,0.006,0.05,0.6,0.003,678.0
12361,중랑구,2021-03-24 08:00,82.0,39.0,0.017,0.05,0.6,0.004,538.0
12362,동대문구,2021-03-24 08:00,81.0,39.0,0.012,0.056,0.7,0.004,93.0
12363,성북구,2021-03-24 08:00,96.0,41.0,0.004,0.055,0.0,0.004,159.0
